Final Name,Image Name,Image Source,Original Size (KB),Location,Area,ByteSSIM,Final Size (KB),Worst Size (KB),Worst SSIM,Worst Resolution,SSIM,Weighted Sum,Resolution Percentage
reduced_Payment-Methods.png,Payment-Methods.png,https://www.azadseo.com/wp-content/uploads/2021/02/Payment-Methods.png,257.8408203125,0.0043898156277435,0.0,0.1976744186046511,884.7607421875,257.0009765625,1.0,60,1,0.1976744186046511,1.0
reduced_2705.png,2705.png,https://static.xx.fbcdn.net/images/emoji.php/v9/t33/1/16/2705.png,0.33984375,0.0026755852842808,0.0025542784163473,1.0,0.5673828125,0.33984375,1.0,100,1,1.0025542784163477,1.0
reduced_2714.png,2714.png,https://static.xx.fbcdn.net/images/emoji.php/v9/t51/1/16/2714.png,0.39453125,0.002665600426496,0.0025542784163473,1.0,0.6025390625,0.39453125,1.0,100,1,1.0025542784163477,1.0
reduced_1f607.png,1f607.png,https://static.xx.fbcdn.net/images/emoji.php/v9/t55/1/16/1f607.png,0.54296875,0.0025886616619207,0.0025542784163473,1.0,0.75,0.54296875,1.0,100,1,1.0025542784163477,1.0
reduced_shehbaz.jpg,shehbaz.jpg,https://www.azadseo.com/wp-content/uploads/2022/03/shehbaz.jpg,581.244140625,0.0028284542497524,0.0561242816091954,1.0,62.7138671875,581.244140625,1.0,100,0,1.0561242816091954,11.0
reduced_abeer.jpg,abeer.jpg,https://www.azadseo.com/wp-content/uploads/2022/03/abeer.jpg,58.6728515625,0.0027151778441487,0.0561242816091954,1.0,13.1083984375,58.6728515625,1.0,100,0,1.0561242816091954,10.0
reduced_haider.jpg,haider.jpg,https://www.azadseo.com/wp-content/uploads/2022/04/haider.jpg,191.703125,0.0026253609871356,0.0561242816091954,1.0,47.681640625,191.703125,1.0,100,0,1.0561242816091954,18.5
Azad-Seo-Logo.png,Azad-Seo-Logo.png,https://www.azadseo.com/wp-content/uploads/2022/03/Azad-Seo-Logo.png,15.3388671875,1.0,0.057471264367816,1.0,15.3388671875,15.1728515625,1.0,80,1,1.057471264367816,
coding-isometric-01.png,coding-isometric-01.png,https://www.azadseo.com/wp-content/uploads/2021/02/coding-isometric-01.png,20.546875,0.0364963503649629,1.0,1.0,20.546875,20.546875,1.0,100,1,2.0,
MASHAALLAH-removebg-preview-150x150.png,MASHAALLAH-removebg-preview-150x150.png,https://www.azadseo.com/wp-content/uploads/2022/03/MASHAALLAH-removebg-preview-150x150.png,13.9091796875,0.0103252452245739,0.2244971264367816,2.463768115942029,13.9091796875,13.841796875,1.0,80,1,2.6882652423788103,
sheikh.jpg,sheikh.jpg,https://www.azadseo.com/wp-content/uploads/2022/03/sheikh.jpg,121.900390625,0.0029940119760478,0.0561242816091954,134570.89440443864,121.900390625,15.4150390625,0.9136838535485036,15,1,134570.95052872025,
